46602,154.4630738798478,100.39514101394802,295.0
46602,154.75128463551732,100.79702995772293,302.45176035567783
46602,154.56151654665894,100.9410058856869,311.9000869199941
46602,154.51684163826022,100.93512409281134,323.34574523944633
46602,154.34493003147622,100.77965791117592,336.04025011804265
46602,154.00206705165363,100.43993873795665,348.9811800046931
46602,153.81153256013656,100.49722652792268,361.16439495334686
46602,153.80690885033576,100.31370551920459,371.88186143707446
46602,153.67834473326744,100.13789604908997,381.30830314182174
46602,153.6505706907047,100.20694081920658,393.4415853922009
46602,153.47297975290843,99.74858780049219,407.986033916576
46602,153.20347293142046,99.41081840246304,424.9333285907895
46602,152.87470450455893,99.08494636088764,443.2936557293283
46602,152.54656643808352,98.73998393278234,461.83048850076693
46602,151.97347623678354,98.49317090696178,477.9758822878927
46602,151.84232116638097,98.45392073969109,489.6979802314066
46602,152.25156655655496,98.48809821838786,495.0
45754,-64.65975616752952,116.00472836181069,403.0
45754,-65.3777325996697,116.20857409381387,421.71764886629114
45754,-65.92802256530646,116.353692108728,438.1482978711725
45754,-65.82392322187086,116.95641660259824,455.5252732058974
45754,-65.95891616379298,116.72934899079867,473.6420421848265
45754,-66.43229877269073,116.52850694632731,487.51799231981846
45754,-66.91072572816488,116.55172315179995,495.0
16196,76.0255848850336,13.23721661624284,100.0
16196,76.28396807899749,13.164476063335067,104.68281164909934
16196,76.42236623660307,13.048509577823301,112.3095682161074
16196,76.60257751674038,12.941510881291626,122.00510292652066
16196,76.75819641559484,12.843340867834174,131.32408736917836
16196,76.96747878326632,12.750064898829287,139.41976038295647
16196,76.99327058874941,12.631292339441089,148.31986034145586
16196,77.39403638460595,12.158474494655442,158.7889301155173
16196,77.6729758512034,12.1216093919284,170.49973588459054
16196,77.79304709405334,12.116777333004695,183.140091004124
16196,77.82037004855768,12.076437772292842,197.15333564116355
16196,77.56698461160038,11.815678143799705,212.3760844566792
16196,77.20109376653105,11.449695216380528,227.06729365160538
16196,77.10772706614094,11.210194164669097,239.72011854497723
16196,77.0444730221926,11.39587107655232,250.12012591068552
16196,77.30894137191338,11.612572371360827,263.2113043117499
16196,77.94468910961928,12.0201399398528,279.2441744929889
16196,78.14608519686081,12.494621019667413,295.4340440330165
16196,78.2827218147315,12.968084983915556,312.638986360764
16196,78.3129984289576,13.208164001425354,330.3227510260406
16196,78.14242231791151,13.237819775008981,345.8301129932732
16196,77.9202215198875,12.953289921917296,359.39523959843575
16196,77.31763009951959,12.778744804569655,373.7287392058869
16196,76.57580138346223,13.393806324702355,390.33980690994906
16196,76.66911233926355,14.029110643309167,407.7326996803457
16196,76.51882860656603,14.05816264648243,425.56895104708997
16196,76.39763379032118,14.432113068811525,443.0073023845112
16196,76.52318419715054,14.81590374391298,460.486605818488
16196,76.10307957853784,14.724128062731234,478.37847277863955
16196,76.12410764633448,14.785720612311268,490.78931206739634
16196,76.35584795670174,14.19071686021023,495.0
21663,77.94987767875682,119.2607086624716,266.0
21663,78.19203302919908,119.57371456281405,271.8136281148404
21663,78.13232582898469,119.58489895150058,279.41914300095885
21663,77.93597260084236,119.65848748340825,288.3524196385935
21663,77.90530475364028,119.58414343820337,298.39356234608204
21663,77.65114222952911,119.47604923487847,308.6765656495771
21663,77.44539771301058,119.61623483431616,320.3617941387632
21663,77.29754078815277,119.3541275362138,334.6883903135782
21663,76.78125073650196,119.06189147674597,352.08918794857004
21663,76.61235716102149,119.1454743863231,372.3146993410312
21663,76.28815735894197,119.02278215289515,393.2318080657552
21663,75.90157498599604,118.87727251481554,411.91698484970647
21663,76.16347521486318,118.76068810469225,427.7563651637579
21663,76.50593422980464,118.56900752389673,442.5003646907101
21663,76.3329021816259,118.35574034716247,457.13987612942196
21663,76.16956136729256,118.32841538397729,473.9128362102669
21663,76.20534303121397,118.35410889401606,487.38659914585395
21663,76.01735041256434,118.3024140688105,494.83206370459453
21663,76.08041548009008,118.53083527609154,495.0
23727,230.25122481404338,102.84488683191458,302.0
23727,230.3863369413779,102.88057060417769,310.6027336245147
23727,230.60321698455897,103.06465551247791,321.1302041016776
23727,230.64612518053224,103.46771210317074,333.65019367454863
23727,230.41446942619206,104.01567789019448,348.040991182024
23727,230.26263955922715,104.3903373791773,361.51494970935727
23727,230.27815741203682,104.50021900445446,377.3013109913725
23727,230.55087715012613,104.58053382432492,394.61696446759726
23727,230.9264299607995,104.76745699652828,413.46987360202866
23727,231.3455878131035,104.95053239988607,433.84360346213344
23727,231.70983304368053,104.77491237961918,453.7668245832742
23727,231.81037159368537,104.87776661056172,472.0429136233785
23727,231.7429245932379,104.7281737556855,486.2655108089621
23727,231.67617881258352,104.48004007936045,495.0
16199,-102.55310649478382,-165.14691426445944,102.0
16199,-102.71602464917652,-165.14457381470686,108.78626776349718
16199,-102.79149666698773,-165.18477483142058,117.85936371052192
16199,-102.87237128193648,-165.25301802081674,128.9785826443222
16199,-102.91468162969493,-165.19328117279818,141.4700648545932
16199,-102.91141623135526,-165.223068992614,153.260720065803
16199,-102.99145539342103,-165.3484589220971,164.8356947275125
16199,-103.01058612806462,-165.39004425245994,175.51314327615495
16199,-102.98939295758265,-165.51727081675838,185.95740906330906
16199,-103.03577069013319,-165.6890811960392,197.61965691202687
16199,-103.06944901603454,-165.79716131154683,210.66287748993548
16199,-103.04802796585409,-165.96239441082258,224.419106717314
16199,-103.0379433546416,-166.15867836620424,237.0362382095425
16199,-103.0343742753769,-166.33038805400977,248.0276991477737
16199,-103.0777034380825,-166.47320188988405,260.5485903007689
16199,-103.20884000119116,-166.63962649915408,274.6716261955928
16199,-103.59584777202677,-166.7909271538166,290.27798399638846
16199,-103.83689277765191,-167.02396093014693,305.80298553374854
